Query,Execution Time (ms)
200,14.534950256347656
201,14.44101333618164
201,27.24289894104004
200,10.92982292175293
201,22.26996421813965
201,25.54607391357422
201,15.734195709228516
202,37.10007667541504
201,37.470102310180664
202,21.329879760742188
201,16.20626449584961
202,11.536836624145508
202,20.767927169799805
202,17.751693725585938
202,16.20197296142578
203,34.89995002746582
203,17.527103424072266
202,17.460107803344727
203,15.590906143188477
203,24.948835372924805
203,35.256147384643555
203,15.462875366210938
204,15.260934829711914
204,26.885032653808594
203,16.75105094909668
204,19.749879837036133
204,14.380693435668945
204,23.72121810913086
204,36.68618202209473
205,26.244163513183594
205,15.151023864746094
205,23.206233978271484
204,14.401912689208984
205,31.99911117553711
205,27.521848678588867
205,17.132997512817383
206,16.5863037109375
206,10.769844055175781
206,18.849849700927734
205,14.850854873657227
206,38.600921630859375
206,20.55215835571289
206,18.751859664916992
207,18.587112426757812
207,28.00583839416504
207,57.79409408569336
206,40.582895278930664
207,23.931264877319336
207,18.227815628051758
207,15.009880065917969
208,15.100240707397461
208,33.030033111572266
208,15.00701904296875
207,10.342121124267578
208,18.741130828857422
208,35.064697265625
208,10.159015655517578
209,15.70892333984375
209,31.36301040649414
209,29.343843460083008
208,21.692991256713867
209,40.268898010253906
209,16.035079956054688
209,18.493175506591797
210,18.712997436523438
210,26.163101196289062
210,16.200780868530273
209,16.412973403930664
210,16.003131866455078
210,15.614986419677734
210,30.863046646118164
211,22.24898338317871
211,16.243934631347656
211,21.587848663330078
210,16.585111618041992
211,15.492916107177734
211,10.888338088989258
211,26.940107345581055
212,45.471906661987305
212,22.08709716796875
212,24.585247039794922
211,26.119232177734375
212,26.33810043334961
212,49.27706718444824
212,15.074968338012695
213,31.891822814941406
213,24.384021759033203
213,36.99302673339844
212,18.232107162475586
213,34.66916084289551
213,14.887809753417969
213,27.73308753967285
214,15.424013137817383
214,8.885860443115234
214,11.991024017333984
213,17.15874671936035
214,17.755746841430664
214,28.368234634399414
214,34.97910499572754
215,9.093046188354492
215,12.163162231445312
215,14.790773391723633
214,10.524988174438477
215,10.483980178833008
215,13.661861419677734
215,36.562204360961914
216,11.783838272094727
216,8.146047592163086
216,10.839223861694336
215,10.875940322875977
216,21.7130184173584
216,11.197090148925781
216,25.197982788085938
217,7.895946502685547
217,9.83572006225586
217,10.81395149230957
216,13.261795043945312
217,21.35014533996582
217,20.4927921295166
218,8.317947387695312
217,9.266138076782227
218,7.6770782470703125
217,2.4671554565429688
218,3.284931182861328
218,134.03797149658203
218,33.041954040527344
219,28.80406379699707
218,20.364046096801758
219,21.416187286376953
218,23.854970932006836
219,19.323110580444336
219,16.16382598876953
219,48.94590377807617
220,15.786886215209961
219,22.791147232055664
220,15.52891731262207
220,16.49308204650879
219,11.876821517944336
220,31.794071197509766
221,13.847112655639648
220,6.519079208374023
220,29.906034469604492
221,32.18698501586914
221,17.420053482055664
220,27.656078338623047
221,36.50188446044922
222,12.215137481689453
221,19.507884979248047
222,17.261028289794922
221,26.340007781982422
222,14.156103134155273
221,25.686979293823242
222,23.740291595458984
223,11.61503791809082
222,9.079933166503906
222,24.74188804626465
223,20.936250686645508
223,11.671066284179688
222,18.32890510559082
223,10.058164596557617
224,13.24009895324707
223,25.029897689819336
224,15.727043151855469
223,11.316776275634766
224,5.648136138916016
223,10.791778564453125
224,1.5769004821777344
224,50.10104179382324
225,14.889955520629883
225,17.12179183959961
224,5.912065505981445
224,11.083841323852539
225,10.587215423583984
225,16.878128051757812
225,6.789922714233398
226,28.1829833984375
225,4.0798187255859375
226,15.850067138671875
225,14.490127563476562
226,38.54513168334961
226,13.366937637329102
226,15.92707633972168
227,10.904788970947266
226,6.881952285766602
227,22.31001853942871
226,22.557973861694336
227,12.111902236938477
227,4.624128341674805
227,10.694026947021484
228,2.409219741821289
227,13.078689575195312
228,23.28014373779297
228,25.246858596801758
227,33.82396697998047
228,27.039051055908203
228,44.34394836425781
229,13.328790664672852
228,34.322261810302734
228,10.065793991088867
229,11.960744857788086
229,16.060829162597656
229,10.432958602905273
229,24.58786964416504
230,13.067007064819336
229,22.482872009277344
230,18.631935119628906
230,23.077011108398438
229,10.98179817199707
230,14.608144760131836
230,26.654958724975586
231,15.860795974731445
230,6.273031234741211
230,9.201288223266602
231,15.88892936706543
231,18.266916275024414
231,14.065027236938477
231,13.550996780395508
232,16.919851303100586
231,32.598018646240234
232,5.934953689575195
231,32.09280967712402
232,13.24605941772461
232,12.701034545898438
232,11.754035949707031
232,9.563684463500977
233,9.650945663452148
233,10.19287109375
233,8.98599624633789
232,22.099018096923828
233,28.5799503326416
233,14.719009399414062
234,6.766796112060547
233,30.160903930664062
234,30.518054962158203
234,16.644954681396484
233,10.010719299316406
234,7.34710693359375
234,9.240150451660156
235,9.542226791381836
234,12.95614242553711
235,24.65987205505371
235,13.71908187866211
234,30.98893165588379
235,28.62095832824707
236,20.340919494628906
235,30.534982681274414
235,10.590076446533203
236,25.8481502532959
235,11.973142623901367
236,22.183895111083984
236,7.795095443725586
236,18.112897872924805
237,8.273839950561523
236,14.539003372192383
237,11.935949325561523
236,13.122081756591797
237,14.373064041137695
237,17.573833465576172
237,25.66385269165039
238,12.346267700195312
237,32.731056213378906
238,22.188901901245117
237,25.348901748657227
238,27.966022491455078
238,13.346195220947266
238,18.922090530395508
239,11.977910995483398
238,6.54911994934082
239,10.528087615966797
238,12.557029724121094
239,10.030746459960938
239,26.140213012695312
239,23.531198501586914
240,14.62697982788086
239,10.129213333129883
240,13.750076293945312
239,16.860008239746094
240,19.369840621948242
240,12.63570785522461
240,19.469022750854492
241,11.448860168457031
240,12.158870697021484
241,9.303092956542969
240,10.866165161132812
241,19.730806350708008
241,17.045021057128906
241,26.907920837402344
242,7.424831390380859
241,27.29201316833496
242,22.996902465820312
241,14.29295539855957
242,14.346122741699219
242,29.675960540771484
242,11.64388656616211
243,10.182857513427734
242,8.849143981933594
243,11.876106262207031
242,11.078834533691406
243,14.155149459838867
243,9.171009063720703
243,13.895750045776367
243,8.734941482543945
244,10.942935943603516
244,12.617826461791992
243,5.248069763183594
244,21.70395851135254
244,10.398149490356445
244,29.171228408813477
244,7.119178771972656
245,10.94198226928711
245,13.861894607543945
244,22.41802215576172
245,32.533884048461914
245,21.561861038208008
245,17.915725708007812
245,44.654130935668945
246,12.303829193115234
246,8.03685188293457
245,13.65804672241211
246,4.493951797485352
246,19.878864288330078
246,9.383916854858398
246,25.902986526489258
247,11.66987419128418
247,15.376091003417969
246,10.950088500976562
247,20.983219146728516
247,10.554075241088867
248,13.226032257080078
247,11.089801788330078
247,13.226985931396484
248,25.943994522094727
248,10.849952697753906
247,7.966041564941406
249,17.575979232788086
248,7.109880447387695
248,22.151947021484375
248,5.301952362060547
249,16.860246658325195
248,33.83588790893555
249,6.876945495605469
250,35.11404991149902
249,10.303020477294922
249,12.407064437866211
249,16.952037811279297
250,6.56580924987793
250,6.34002685546875
249,14.143943786621094
251,18.497943878173828
250,7.602930068969727
250,12.14289665222168
250,11.157035827636719
251,15.352010726928711
251,17.271041870117188
250,11.457204818725586
252,24.253368377685547
251,10.209083557128906
251,20.494699478149414
251,21.59905433654785
252,5.028009414672852
252,7.460832595825195
251,8.783102035522461
253,12.367725372314453
252,11.723995208740234
252,15.908002853393555
252,8.327960968017578
253,28.66983413696289
253,18.04804801940918
252,24.5821475982666
254,13.031244277954102
253,12.084245681762695
253,21.619796752929688
253,20.663976669311523
254,6.310939788818359
254,20.51091194152832
255,8.029937744140625
253,8.15582275390625
254,25.411128997802734
254,13.447046279907227
254,10.71619987487793
255,8.730888366699219
255,10.37907600402832
256,10.756969451904297
254,13.861894607543945
255,12.753009796142578
255,2.4046897888183594
255,5.207061767578125
256,19.201040267944336
256,37.33515739440918
257,35.54892539978027
255,35.99715232849121
256,37.11724281311035
256,43.578147888183594
256,22.967100143432617
257,16.781091690063477
257,41.12410545349121
258,41.220903396606445
256,30.26413917541504
257,14.947175979614258
257,14.758825302124023
257,29.151201248168945
258,12.757062911987305
258,10.544300079345703
259,10.274171829223633
258,21.821975708007812
258,15.401124954223633
257,30.863046646118164
258,9.267091751098633
259,14.904975891113281
259,28.76114845275879
260,2.605915069580078
259,32.87196159362793
258,30.436992645263672
259,15.897989273071289
259,9.977102279663086
260,6.93202018737793
260,12.762069702148438
261,17.769813537597656
260,1.8849372863769531
259,3.725767135620117
260,110.94999313354492
260,8.658885955810547
261,6.564855575561523
261,27.93097496032715
261,15.390872955322266
262,24.84583854675293
260,10.473012924194336
261,5.7506561279296875
261,10.257959365844727
262,16.713857650756836
262,7.513284683227539
262,19.9282169342041
263,66.69402122497559
261,29.970169067382812
262,26.115894317626953
262,17.0290470123291
263,33.747196197509766
263,29.307842254638672
264,21.923065185546875
263,14.040946960449219
262,12.01009750366211
263,7.796049118041992
263,8.357763290405273
264,10.863780975341797
264,10.174989700317383
265,9.447336196899414
264,30.75575828552246
263,20.924091339111328
264,9.742021560668945
264,10.606765747070312
265,10.931968688964844
265,15.066146850585938
265,10.370016098022461
266,12.282133102416992
264,7.656097412109375
265,14.200687408447266
265,16.932964324951172
266,9.499073028564453
266,12.620210647583008
266,14.192342758178711
267,53.18021774291992
265,14.133691787719727
266,24.213075637817383
266,22.825002670288086
267,16.770124435424805
267,23.749828338623047
267,11.40284538269043
268,15.503168106079102
266,24.118900299072266
267,11.304140090942383
267,42.80281066894531
268,31.369924545288086
268,44.064998626708984
268,11.157989501953125
269,7.254838943481445
267,13.173103332519531
268,19.927978515625
268,16.909122467041016
269,11.75689697265625
269,20.81465721130371
269,10.455846786499023
270,8.831024169921875
268,30.302047729492188
269,25.587081909179688
270,32.27710723876953
269,6.106853485107422
270,17.858028411865234
270,7.608175277709961
270,3.528118133544922
271,28.59783172607422
269,19.866228103637695
271,18.240928649902344
270,29.870271682739258
271,23.488759994506836
271,11.442184448242188
270,7.128000259399414
271,9.425878524780273
272,10.47515869140625
272,15.339851379394531
271,12.887954711914062
272,17.487764358520508
272,14.772891998291016
271,9.533882141113281
273,7.375001907348633
272,9.645938873291016
273,16.180038452148438
272,11.739969253540039
273,31.59308433532715
273,15.105009078979492
272,25.6650447845459
273,24.161815643310547
274,23.092031478881836
274,24.619102478027344
273,21.322011947631836
274,32.11379051208496
274,13.629913330078125
275,12.372016906738281
273,10.001897811889648
274,50.96721649169922
275,13.089895248413086
274,15.279769897460938
275,18.013954162597656
275,9.881019592285156
274,24.51467514038086
276,31.707048416137695
275,13.376951217651367
276,8.485078811645508
275,12.425899505615234
276,10.707378387451172
276,18.517017364501953
277,7.560014724731445
276,25.000810623168945
275,10.75601577758789
276,10.23101806640625
277,41.48101806640625
277,8.748054504394531
277,3.8771629333496094
277,6.534814834594727
278,12.096166610717773
276,21.81410789489746
277,1.9519329071044922
278,2.6769638061523438
278,5.28407096862793
278,21.45099639892578
279,23.183107376098633
278,10.88261604309082
279,21.648168563842773
277,19.3941593170166
279,1.9369125366210938
278,32.43112564086914
279,11.749029159545898
279,13.653755187988281
280,10.162830352783203
280,9.68027114868164
280,8.105993270874023
278,7.147789001464844
279,12.646913528442383
280,13.67497444152832
280,21.94976806640625
281,20.909786224365234
281,9.058952331542969
281,10.463953018188477
279,9.058237075805664
280,15.343189239501953
281,31.35514259338379
281,11.995792388916016
282,9.807109832763672
282,20.754098892211914
282,89.04075622558594
280,28.15103530883789
281,22.265195846557617
282,30.49182891845703
282,14.266014099121094
283,5.176067352294922
283,13.148784637451172
283,65.34600257873535
282,10.954141616821289
281,6.862163543701172
284,2.8710365295410156
282,1.2998580932617188
283,1.5931129455566406
284,3.426790237426758
283,191.25771522521973
284,9.190082550048828
285,22.47309684753418
283,140.08092880249023
285,20.204782485961914
283,47.553062438964844
284,29.356956481933594
285,33.9961051940918
284,30.374765396118164
286,8.976936340332031
286,34.40999984741211
284,11.333942413330078
284,13.579845428466797
285,19.20604705810547
285,20.200014114379883
286,22.99189567565918
287,10.978221893310547
285,6.742954254150391
287,21.587848663330078
285,18.38088035583496
286,11.298894882202148
286,10.576248168945312
287,24.52397346496582
288,19.95682716369629
286,20.85709571838379
288,24.74188804626465
286,40.389060974121094
287,11.610031127929688
287,8.483171463012695
288,37.1088981628418
287,26.337146759033203
289,12.959957122802734
289,21.75164222717285
287,14.465093612670898
288,29.562950134277344
288,14.281988143920898
289,114.29405212402344
288,19.32501792907715
290,86.20691299438477
290,31.167030334472656
288,9.578943252563477
289,11.306047439575195
289,18.618106842041016
289,11.736869812011719
290,14.281988143920898
291,8.99505615234375
291,15.908956527709961
289,9.347200393676758
290,7.045269012451172
290,9.08207893371582
290,19.053936004638672
291,16.855955123901367
292,32.64617919921875
292,35.29620170593262
290,8.591890335083008
291,1.935720443725586
291,40.78793525695801
292,83.24790000915527
291,24.63507652282715
293,37.145137786865234
293,6.255149841308594
291,19.588232040405273
292,10.612010955810547
292,11.059045791625977
293,12.328863143920898
292,14.107942581176758
294,16.7849063873291
294,27.165889739990234
292,19.234895706176758
293,10.298967361450195
293,27.287006378173828
294,9.645700454711914
293,11.738777160644531
295,21.589994430541992
295,10.655879974365234
293,12.18104362487793
294,9.58395004272461
294,22.693157196044922
295,22.014856338500977
294,2.123117446899414
296,24.200916290283203
296,21.126985549926758
294,21.07095718383789
295,10.828018188476562
295,12.805938720703125
296,8.668184280395508
295,15.198945999145508
296,11.373043060302734
297,14.708280563354492
297,19.324064254760742
295,13.457059860229492
296,10.946989059448242
297,9.64975357055664
296,24.857759475708008
297,7.845878601074219
298,10.603189468383789
298,75.6540298461914
296,28.902053833007812
298,30.94768524169922
297,37.631988525390625
297,34.37995910644531
298,17.396926879882812
299,21.129131317138672
299,6.889820098876953
297,9.536981582641602
298,8.738994598388672
298,10.04791259765625
299,8.387088775634766
299,9.842157363891602
300,24.86705780029297
300,7.519006729125977
298,13.633966445922852
299,15.006303787231445
300,11.651992797851562
299,10.196208953857422
300,9.293079376220703
301,7.8220367431640625
301,14.060020446777344
299,9.514808654785156
300,8.127927780151367
301,10.867118835449219
300,8.671045303344727
301,11.155128479003906
302,9.076833724975586
302,11.28077507019043
300,6.814002990722656
302,3.7691593170166016
301,8.971929550170898
301,13.344049453735352
301,135.7722282409668
303,11.063098907470703
302,14.055967330932617
303,9.576082229614258
303,39.31903839111328
302,9.755849838256836
302,10.803937911987305
302,7.298946380615234
303,11.734962463378906
304,11.072158813476562
304,9.073972702026367
304,8.867025375366211
303,9.999990463256836
303,9.389162063598633
303,11.271953582763672
304,8.46099853515625
305,8.100748062133789
305,10.641813278198242
305,9.782075881958008
304,10.89024543762207
304,7.85517692565918
304,12.758970260620117
305,12.047767639160156
306,21.91781997680664
306,9.136676788330078
305,2.905130386352539
305,9.619951248168945
306,2.468109130859375
305,5.91278076171875
306,7.158994674682617
307,8.394002914428711
307,11.431217193603516
306,10.449886322021484
307,7.233142852783203
307,8.769035339355469
306,9.611845016479492
308,8.953094482421875
306,14.584064483642578
308,8.664846420288086
308,5.228996276855469
307,8.706808090209961
308,14.339923858642578
307,15.264034271240234
307,25.5889892578125
309,11.96599006652832
309,36.57102584838867
309,23.79608154296875
308,43.70284080505371
308,34.35802459716797
310,22.46713638305664
310,9.813070297241211
310,39.50309753417969
309,27.171850204467773
309,23.627042770385742
311,47.569990158081055
311,27.58193016052246
311,25.316953659057617
310,26.121139526367188
310,26.412010192871094
312,17.451047897338867
312,34.9278450012207
312,83.73808860778809
311,32.90963172912598
311,25.94733238220215
313,22.858858108520508
313,38.884878158569336
313,32.00387954711914
312,18.619060516357422
312,18.357038497924805
314,26.646137237548828
314,22.192716598510742
314,6.201267242431641
313,16.482114791870117
313,13.834953308105469
315,29.242992401123047
315,23.738861083984375
315,16.479015350341797
314,27.113914489746094
314,37.42408752441406
316,29.94370460510254
316,22.09615707397461
316,19.692182540893555
315,29.813766479492188
315,21.5299129486084
317,2.9730796813964844
317,32.53984451293945
317,18.741846084594727
316,12.629032135009766
316,26.13520622253418
318,26.87525749206543
318,38.59710693359375
318,20.56407928466797
317,24.22499656677246
317,16.729116439819336
319,48.16699028015137
319,35.06159782409668
319,26.196002960205078
318,11.699914932250977
318,13.211250305175781
320,23.94390106201172
320,16.230106353759766
320,25.403976440429688
319,33.68091583251953
319,49.69906806945801
321,22.190093994140625
321,43.9610481262207
321,80.73616027832031
320,21.031856536865234
320,19.991636276245117
322,38.21301460266113
322,28.481721878051758
322,38.197994232177734
321,32.7301025390625
321,32.871246337890625
323,19.483327865600586
323,36.53573989868164
323,48.33102226257324
322,24.507999420166016
322,16.998291015625
324,33.4010124206543
324,39.817094802856445
324,27.699947357177734
323,50.15206336975098
323,40.20404815673828
325,40.055036544799805
325,36.58914566040039
324,24.380922317504883
324,33.72001647949219
326,37.84489631652832
326,44.316768646240234
325,32.09495544433594
325,32.048940658569336
327,38.53797912597656
327,35.89892387390137
326,20.323753356933594
326,20.562171936035156
328,19.80900764465332
328,31.42094612121582
327,57.1751594543457
327,32.97829627990723
