Query;Execution Time (ms);Common count
4097;94.39492225646973;12600
4098;92.89860725402832;12600
4099;99.68185424804688;12600
4100;39.51692581176758;12600
4101;91.66502952575684;12600
4102;87.30792999267578;12600
4103;92.42010116577148;12600
4104;88.97805213928223;12600
4105;29.592037200927734;12600
4106;92.99778938293457;12600
4107;93.80412101745605;12600
4108;84.27119255065918;12600
4109;97.46479988098145;12600
4110;28.47003936767578;12600
4111;97.4428653717041;12600
4112;95.96109390258789;12600
4113;87.03279495239258;12600
4114;90.08502960205078;12600
4115;33.6759090423584;12600
4116;119.18401718139648;12600
4117;67.8400993347168;12600
4118;108.94417762756348;12600
4119;96.20022773742676;12600
4120;76.42531394958496;12600
4121;35.18795967102051;12600
4122;94.31290626525879;12600
4123;77.94785499572754;12600
4124;24.983882904052734;12600
4125;96.69899940490723;12600
4126;172.468900680542;12600
4127;35.68220138549805;12600
4128;86.39097213745117;12600
4129;88.01889419555664;12600
4130;93.50872039794922;12600
4131;27.449846267700195;12600
4132;115.34500122070312;12600
4133;80.4595947265625;12600
4134;85.77203750610352;12600
4135;112.89191246032715;12600
4136;76.53617858886719;12600
4137;93.48797798156738;12600
4138;36.322832107543945;12600
4139;79.56671714782715;12600
4140;101.59111022949219;12600
4141;89.24078941345215;12600
4142;147.44091033935547;12600
4143;167.67382621765137;12600
4144;147.3391056060791;12600
4145;144.90127563476562;12600
4146;39.38627243041992;12600
4147;65.50312042236328;12600
4148;82.17000961303711;12600
4149;40.36998748779297;12600
4150;112.97893524169922;12600
4151;150.38514137268066;12600
4152;97.59306907653809;12600
4153;95.20697593688965;12600
4154;29.63995933532715;12600
4155;111.72795295715332;12600
4156;78.74107360839844;12600
4157;27.39882469177246;12600
4158;159.25288200378418;12600
4159;38.082122802734375;12600
4160;79.22530174255371;12600
4161;90.41190147399902;12600
4162;121.78492546081543;12600
4163;86.55118942260742;12600
4164;83.71090888977051;12600
4165;40.2369499206543;12600
4166;81.80713653564453;12600
4167;94.40994262695312;12600
4168;94.11382675170898;12600
4169;83.97388458251953;12600
4170;40.167808532714844;12600
4171;76.28965377807617;12600
4172;88.16194534301758;12600
4173;25.61783790588379;12600
4174;86.67683601379395;12600
4175;90.91806411743164;12600
4176;21.92091941833496;12600
4177;119.76099014282227;12600
4178;80.18732070922852;12600
4179;93.7507152557373;12600
4180;94.29788589477539;12600
4181;103.5928726196289;12600
4182;88.83833885192871;12600
4183;33.573150634765625;12600
4184;92.44418144226074;12600
4185;87.10813522338867;12600
4186;82.54289627075195;12600
4187;29.797077178955078;12600
4188;73.3029842376709;12600
4189;91.18509292602539;12600
4190;27.329206466674805;12600
4191;120.1632022857666;12600
4192;75.09398460388184;12600
4193;91.75801277160645;12600
4194;95.61491012573242;12600
4195;89.69426155090332;12600
4196;98.81806373596191;12600
4197;38.197994232177734;12600
4198;85.8621597290039;12600
4199;87.66484260559082;12600
4200;90.79289436340332;12600
4201;121.93799018859863;12600
4202;129.12774085998535;12600
4203;132.7838897705078;12600
4204;141.04413986206055;12600
4205;75.7150650024414;12600
4206;31.315088272094727;12600
4207;101.48906707763672;12600
4208;84.42187309265137;12600
4209;91.43805503845215;12600
4210;29.747962951660156;12600
4211;98.88792037963867;12600
4212;91.19606018066406;12600
4213;91.23110771179199;12600
4214;87.79597282409668;12600
4215;88.92273902893066;12600
4216;102.61702537536621;12600
4217;96.45795822143555;12600
4218;37.548065185546875;12600
4219;87.53323554992676;12600
4220;92.08178520202637;12600
4221;88.83404731750488;12600
4222;104.97689247131348;12600
4223;36.910057067871094;12600
4224;79.32496070861816;12600
4225;86.77816390991211;12600
4226;92.16094017028809;12600
4227;96.20094299316406;12600
4228;35.2630615234375;12600
4229;111.69838905334473;12600
4230;64.00799751281738;12600
4231;100.91495513916016;12600
4232;90.87204933166504;12600
4233;34.54709053039551;12600
4234;93.82820129394531;12600
4235;90.92926979064941;12600
4236;96.0090160369873;12600
4237;102.04386711120605;12600
4238;86.93790435791016;12600
4239;30.924081802368164;12600
4240;91.05801582336426;12600
4241;90.86894989013672;12600
4242;91.31598472595215;12600
4243;101.00293159484863;12600
4244;92.25893020629883;12600
4245;93.37091445922852;12600
4246;27.40311622619629;12600
4247;110.6560230255127;12600
4248;86.1659049987793;12600
4249;100.46076774597168;12600
4250;86.13204956054688;12600
4251;91.23611450195312;12600
4252;35.36176681518555;12600
4253;90.26193618774414;12600
4254;92.38910675048828;12600
4255;188.16494941711426;12600
4256;92.02098846435547;12600
4257;22.602081298828125;12600
4258;178.36785316467285;12600
4259;127.97904014587402;12600
4260;148.30374717712402;12600
4261;98.90007972717285;12600
4262;63.31300735473633;12600
4263;84.14101600646973;12600
4264;76.71403884887695;12600
4265;100.7227897644043;12600
4266;98.64687919616699;12600
4267;26.563167572021484;12600
4268;90.17515182495117;12600
4269;102.84805297851562;12600
4270;95.37196159362793;12600
4271;85.28995513916016;12600
4272;47.20497131347656;12600
4273;90.81792831420898;12600
4274;89.30110931396484;12600
4275;74.5248794555664;12600
4276;28.3358097076416;12600
4277;100.3720760345459;12600
4278;92.79823303222656;12600
4279;91.73393249511719;12600
4280;90.19184112548828;12600
4281;93.99890899658203;12600
4282;97.01800346374512;12600
4283;37.64677047729492;12600
4284;83.68611335754395;12600
4285;93.12295913696289;12600
4286;87.91995048522949;12600
4287;36.106109619140625;12600
4288;82.20767974853516;12600
4289;84.47980880737305;12600
4290;105.87596893310547;12600
4291;26.528120040893555;12600
4292;84.00297164916992;12600
4293;118.2701587677002;12600
4294;67.89994239807129;12600
4295;99.761962890625;12600
4296;99.37906265258789;12600
4297;96.73905372619629;12600
4298;96.38237953186035;12600
4299;40.402889251708984;12600
4300;87.86916732788086;12600
4301;77.86417007446289;12600
4302;99.60603713989258;12600
4303;100.65603256225586;12600
4304;29.88910675048828;12600
4305;88.21225166320801;12600
4306;104.32577133178711;12600
4307;112.89501190185547;12600
4308;76.96700096130371;12600
4309;100.71110725402832;12600
4310;86.6386890411377;12600
4311;34.24692153930664;12600
4312;86.29798889160156;12600
4313;102.92291641235352;12600
4314;102.31614112854004;12600
4315;84.11383628845215;12600
4316;123.34775924682617;12600
4317;164.35813903808594;12600
4318;156.768798828125;12600
4319;126.4791488647461;12600
4320;143.57972145080566;12600
4321;86.93099021911621;12600
4322;86.29703521728516;12600
4323;34.438133239746094;12600
4324;81.96592330932617;12600
4325;80.84583282470703;12600
4326;29.77299690246582;12600
4327;90.91901779174805;12600
4328;96.7397689819336;12600
4329;83.12702178955078;12600
4330;101.28617286682129;12600
4331;27.2219181060791;12600
4332;91.7367935180664;12600
4333;91.9349193572998;12600
4334;89.11299705505371;12600
4335;40.660858154296875;12600
4336;78.81999015808105;12600
4337;88.91177177429199;12600
4338;92.84019470214844;12600
4339;26.098966598510742;12600
4340;89.80989456176758;12600
4341;91.75562858581543;12600
4342;85.83307266235352;12600
4343;37.01519966125488;12600
4344;91.9339656829834;12600
4345;88.60087394714355;12600
4346;98.85787963867188;12600
4347;90.80910682678223;12600
4348;28.094053268432617;12600
4349;89.1258716583252;12600
4350;93.30582618713379;12600
4351;86.54212951660156;12600
4352;97.9928970336914;12600
4353;33.96296501159668;12600
4354;85.33692359924316;12600
4355;95.88003158569336;12600
4356;91.66288375854492;12600
4357;28.058767318725586;12600
4358;107.17129707336426;12600
4359;160.18199920654297;12600
4360;28.22089195251465;12600
4361;91.29500389099121;12600
4362;80.73019981384277;12600
4363;28.666019439697266;12600
4364;95.70097923278809;12600
4365;104.90608215332031;12600
4366;91.49909019470215;12600
4367;94.56110000610352;12600
4368;85.80589294433594;12600
4369;33.342838287353516;12600
4370;94.17390823364258;12600
4371;94.97499465942383;12600
4372;89.62678909301758;12600
4373;98.17075729370117;12600
4374;85.2811336517334;12600
4375;30.29012680053711;12600
4376;167.99688339233398;12600
4377;129.08411026000977;12600
4378;130.91087341308594;12600
4379;124.24993515014648;12600
4380;51.35011672973633;12600
4381;72.19409942626953;12600
4382;91.12286567687988;12600
4383;111.65904998779297;12600
4384;47.774314880371094;12600
4385;65.48404693603516;12600
4386;93.06907653808594;12600
4387;86.18593215942383;12600
4388;28.164148330688477;12600
4389;92.4229621887207;12600
4390;94.66409683227539;12600
4391;82.29684829711914;12600
4392;23.399829864501953;12600
4393;85.26897430419922;12600
4394;30.460834503173828;12600
4395;92.64731407165527;12600
4396;89.90883827209473;12600
4397;116.07623100280762;12600
4398;82.73100852966309;12600
4399;108.23202133178711;12600
4400;93.40190887451172;12600
4401;91.30191802978516;12600
4402;87.97502517700195;12600
4403;97.00918197631836;12600
4404;25.42400360107422;12600
4405;81.08997344970703;12600
4406;36.21077537536621;12600
4407;90.3170108795166;12600
4408;100.62575340270996;12600
4409;86.43412590026855;12600
4410;84.74898338317871;12600
4411;104.73918914794922;12600
4412;93.91498565673828;12600
4413;32.52291679382324;12600
4414;86.53998374938965;12600
4415;106.09173774719238;12600
4416;74.48911666870117;12600
4417;27.85491943359375;12600
4418;91.94707870483398;12600
4419;84.31696891784668;12600
4420;29.29997444152832;12600
4421;90.87204933166504;12600
4422;101.55081748962402;12600
4423;90.73400497436523;12600
4424;97.25809097290039;12600
4425;88.73391151428223;12600
4426;30.04598617553711;12600
4427;96.4360237121582;12600
4428;92.62609481811523;12600
4429;93.4610366821289;12600
4430;92.27800369262695;12600
4431;92.05508232116699;12600
4432;27.890920639038086;12600
4433;89.92314338684082;12600
4434;100.63672065734863;12600
4435;100.10814666748047;12600
4436;117.93732643127441;12600
4437;166.66603088378906;12600
4438;120.47314643859863;12600
4439;138.5178565979004;12600
4440;92.00286865234375;12600
4441;160.43972969055176;12600
4442;125.56695938110352;12600
4443;115.30923843383789;12600
4444;122.29776382446289;12600
4445;48.2330322265625;12600
4446;74.78880882263184;12600
4447;111.4511489868164;12600
4448;86.0600471496582;12600
4449;24.970054626464844;12600
4450;89.05196189880371;12600
4451;84.09690856933594;12600
4452;34.38091278076172;12600
4453;91.66193008422852;12600
4454;104.0031909942627;12600
4455;105.8969497680664;12600
4456;102.47397422790527;12600
4457;92.76819229125977;12600
4458;83.15014839172363;12600
4459;96.70305252075195;12600
4460;93.70613098144531;12600
4461;97.52702713012695;12600
4462;96.1160659790039;12600
4463;27.76479721069336;12600
4464;98.56009483337402;12600
4465;99.85494613647461;12600
4466;131.30497932434082;12600
4467;173.62475395202637;12600
4468;99.76696968078613;12600
4469;85.8149528503418;12600
4470;94.33507919311523;12600
4471;35.830020904541016;12600
4472;102.67806053161621;12600
4473;90.60096740722656;12600
4474;96.89617156982422;12600
4475;169.61312294006348;12600
4476;41.65506362915039;12600
4477;93.3530330657959;12600
4478;81.69126510620117;12600
4479;99.32589530944824;12600
4480;100.76904296875;12600
4481;83.81509780883789;12600
4482;34.77001190185547;12600
4483;159.35587882995605;12600
4484;44.265031814575195;12600
4485;92.10014343261719;12600
4486;82.48615264892578;12600
4487;98.10900688171387;12600
4488;100.53300857543945;12600
4489;79.35690879821777;12600
4490;47.78909683227539;12600
4491;95.51167488098145;12600
4492;81.68292045593262;12600
4493;83.49895477294922;12600
4494;104.39801216125488;12600
4495;91.34888648986816;12600
4496;160.6619358062744;12600
4497;125.63085556030273;12600
4498;129.60577011108398;12600
4499;130.10501861572266;12600
4500;55.58300018310547;12600
4501;25.62570571899414;12600
4502;94.01297569274902;12600
4503;102.37717628479004;12600
4504;78.72319221496582;12600
4505;30.269861221313477;12600
4506;84.3820571899414;12600
4507;102.13780403137207;12600
4508;106.43196105957031;12600
4509;101.37081146240234;12600
4510;83.92095565795898;12600
4511;83.63890647888184;12600
4512;35.608768463134766;12600
4513;92.10491180419922;12600
4514;97.1369743347168;12600
4515;98.31786155700684;12600
4516;20.009756088256836;12600
4517;74.30195808410645;12600
4518;98.89364242553711;12600
4519;91.4008617401123;12600
4520;26.137113571166992;12600
4521;110.1691722869873;12600
4522;97.21088409423828;12600
4523;74.80382919311523;12600
4524;90.51203727722168;12600
4525;33.61392021179199;12600
4526;100.15606880187988;12600
4527;77.44717597961426;12600
4528;94.27404403686523;12600
4529;98.36077690124512;12600
4530;40.43173789978027;12600
4531;79.57601547241211;12600
4532;86.70306205749512;12600
4533;88.10925483703613;12600
4534;47.58620262145996;12600
4535;146.76499366760254;12600
4536;46.961069107055664;12600
4537;88.80996704101562;12600
4538;99.98893737792969;12600
4539;88.52887153625488;12600
4540;91.89796447753906;12600
4541;86.3199234008789;12600
4542;28.022050857543945;12600
4543;100.82507133483887;12600
4544;100.87394714355469;12600
4545;92.90099143981934;12600
4546;82.99708366394043;12600
4547;24.918079376220703;12600
4548;116.62983894348145;12600
4549;68.87125968933105;12600
4550;89.60914611816406;12600
4551;93.65391731262207;12600
4552;48.13694953918457;12600
4553;80.90496063232422;12600
4554;91.59302711486816;12600
4555;146.87204360961914;12600
4556;152.51803398132324;12600
4557;120.89872360229492;12600
4558;152.5290012359619;12600
4559;74.57113265991211;12600
4560;70.8918571472168;12600
4561;82.89504051208496;12600
4562;88.36030960083008;12600
4563;91.41135215759277;12600
4564;32.20391273498535;12600
4565;95.3361988067627;12600
4566;89.43700790405273;12600
4567;98.99091720581055;12600
4568;86.70616149902344;12600
4569;27.112960815429688;12600
4570;166.7020320892334;12600
4571;35.62498092651367;12600
4572;101.46117210388184;12600
4573;66.53285026550293;12600
4574;25.511980056762695;12600
4575;96.95100784301758;12600
4576;78.29022407531738;12600
4577;25.8181095123291;12600
4578;107.10883140563965;12600
4579;87.83221244812012;12600
4580;97.75495529174805;12600
4581;91.0499095916748;12600
4582;93.87707710266113;12600
4583;93.28484535217285;12600
4584;99.76863861083984;12600
4585;31.8450927734375;12600
4586;109.9691390991211;12600
4587;72.18217849731445;12600
4588;100.44121742248535;12600
4589;92.86713600158691;12600
4590;94.21896934509277;12600
4591;45.968055725097656;12600
4592;78.01508903503418;12600
4593;97.67293930053711;12600
4594;90.01016616821289;12600
4595;84.21802520751953;12600
4596;37.18400001525879;12600
4597;87.12506294250488;12600
4598;81.91990852355957;12600
4599;28.2747745513916;12600
4600;104.09188270568848;12600
4601;81.18224143981934;12600
4602;94.7420597076416;12600
4603;90.7137393951416;12600
4604;30.681848526000977;12600
4605;92.42081642150879;12600
4606;90.74783325195312;12600
4607;83.98008346557617;12600
4608;34.075260162353516;12600
4609;95.20983695983887;12600
4610;94.52176094055176;12600
4611;97.4891185760498;12600
4612;85.42299270629883;12600
4613;89.50614929199219;12600
4614;109.37809944152832;12600
4615;106.80603981018066;12600
4616;162.276029586792;12600
4617;142.38905906677246;12600
4618;93.53017807006836;12600
4619;85.51669120788574;12600
4620;31.75187110900879;12600
4621;84.94210243225098;12600
4622;85.81209182739258;12600
4623;103.31106185913086;12600
4624;96.06599807739258;12600
4625;102.88691520690918;12600
4626;96.16708755493164;12600
4627;26.932954788208008;12600
4628;97.58687019348145;12600
4629;92.25702285766602;12600
4630;87.57495880126953;12600
4631;33.50377082824707;12600
4632;77.53276824951172;12600
4633;87.63885498046875;12600
4634;25.81620216369629;12600
4635;95.41082382202148;12600
4636;92.59223937988281;12600
4637;94.93088722229004;12600
4638;109.35807228088379;12600
4639;90.62576293945312;12600
4640;95.47901153564453;12600
4641;93.63794326782227;12600
4642;33.87093544006348;12600
4643;93.80388259887695;12600
4644;88.01984786987305;12600
4645;108.58297348022461;12600
4646;84.69414710998535;12600
4647;89.02287483215332;12600
4648;26.96394920349121;12600
4649;94.10476684570312;12600
4650;102.45609283447266;12600
4651;112.60771751403809;12600
4652;86.62819862365723;12600
4653;98.23989868164062;12600
4654;98.03915023803711;12600
4655;80.55806159973145;12600
4656;25.47311782836914;12600
4657;119.9188232421875;12600
4658;80.57689666748047;12600
4659;89.76411819458008;12600
4660;21.673917770385742;12600
4661;85.42728424072266;12600
4662;78.44710350036621;12600
4663;34.56711769104004;12600
4664;90.74902534484863;12600
4665;108.72340202331543;12600
4666;87.16869354248047;12600
4667;88.35816383361816;12600
4668;90.39711952209473;12600
4669;28.822898864746094;12600
4670;115.81897735595703;12600
4671;72.82209396362305;12600
4672;93.13273429870605;12600
4673;90.51227569580078;12600
4674;102.58674621582031;12600
4675;145.74575424194336;12600
4676;148.6508846282959;12600
4677;145.87020874023438;12600
4678;183.39896202087402;12600
4679;123.45290184020996;12600
4680;137.0220184326172;12600
4681;130.95521926879883;12600
4682;88.20986747741699;12600
4683;164.55483436584473;12600
4684;127.52985954284668;12600
4685;172.23310470581055;12600
4686;142.80104637145996;12600
4687;32.06896781921387;12600
4688;78.1559944152832;12600
4689;97.82910346984863;12600
4690;93.28007698059082;12600
4691;82.69190788269043;12600
4692;100.55994987487793;12600
4693;37.67800331115723;12600
4694;88.20796012878418;12600
4695;95.03889083862305;12600
4696;88.17315101623535;12600
4697;140.6400203704834;12600
4698;63.130855560302734;12600
4699;85.88075637817383;12600
4700;35.054922103881836;12600
4701;90.52586555480957;12600
4702;99.41625595092773;12600
4703;88.51003646850586;12600
4704;99.06506538391113;12600
4705;96.43292427062988;12600
4706;33.26606750488281;12600
4707;84.35797691345215;12600
4708;91.84098243713379;12600
4709;109.76004600524902;12600
4710;78.9330005645752;12600
4711;96.63176536560059;12600
4712;97.0158576965332;12600
4713;28.967857360839844;12600
4714;104.37703132629395;12600
4715;90.24810791015625;12600
4716;95.91293334960938;12600
4717;83.35709571838379;12600
4718;105.91697692871094;12600
4719;94.17200088500977;12600
4720;131.52623176574707;12600
4721;88.70077133178711;12600
4722;93.7349796295166;12600
4723;88.27710151672363;12600
4724;102.06890106201172;12600
4725;50.653934478759766;12600
4726;59.98682975769043;12600
4727;83.95910263061523;12600
4728;36.65900230407715;12600
4729;91.97592735290527;12600
4730;93.99700164794922;12600
4731;88.44900131225586;12600
4732;112.07795143127441;12600
4733;86.14516258239746;12600
4734;128.251314163208;12600
4735;78.69100570678711;12600
4736;85.15501022338867;12600
4737;94.00129318237305;12600
4738;102.4179458618164;12600
4739;180.36580085754395;12600
4740;142.20595359802246;12600
4741;201.25508308410645;12600
4742;75.7749080657959;12600
4743;100.4178524017334;12600
4744;54.03590202331543;12600
4745;76.11203193664551;12600
4746;97.96500205993652;12600
4747;98.27089309692383;12600
4748;74.52702522277832;12600
4749;30.133962631225586;12600
4750;109.04502868652344;12600
4751;195.21689414978027;12600
4752;109.53783988952637;12600
4753;163.79213333129883;12600
4754;114.00771141052246;12600
4755;98.12188148498535;12600
4756;102.66923904418945;12600
4757;101.56488418579102;12600
4758;84.25116539001465;12600
4759;88.34099769592285;12600
4760;36.74602508544922;12600
4761;128.53026390075684;12600
4762;73.95625114440918;12600
4763;81.56800270080566;12600
4764;88.16289901733398;12600
4765;96.38500213623047;12600
4766;102.91099548339844;12600
4767;36.97919845581055;12600
4768;75.20222663879395;12600
4769;82.05485343933105;12600
4770;24.427175521850586;12600
4771;103.49273681640625;12600
4772;106.78887367248535;12600
4773;165.48895835876465;12600
4774;98.97994995117188;12600
4775;28.40113639831543;12600
4776;92.96202659606934;12600
4777;98.14763069152832;12600
4778;86.97700500488281;12600
4779;101.32789611816406;12600
4780;93.83988380432129;12600
4781;40.49396514892578;12600
4782;79.94627952575684;12600
4783;93.23883056640625;12600
4784;117.4931526184082;12600
4785;83.76908302307129;12600
4786;84.26213264465332;12600
4787;33.177852630615234;12600
4788;90.98672866821289;12600
4789;95.09611129760742;12600
4790;87.58306503295898;12600
4791;154.7989845275879;12600
4792;161.31210327148438;12600
4793;224.12109375;12600
4794;133.84103775024414;12600
4795;49.50404167175293;12600
4796;84.00106430053711;12600
4797;86.83896064758301;12600
4798;32.427072525024414;12600
4799;84.85078811645508;12600
4800;95.19791603088379;12600
4801;81.6500186920166;12600
4802;43.42317581176758;12600
4803;100.69394111633301;12600
4804;84.46478843688965;12600
4805;131.83903694152832;12600
4806;75.58202743530273;12600
4807;89.75410461425781;12600
4808;80.05976676940918;12600
4809;98.78396987915039;12600
4810;96.65513038635254;12600
4811;32.77707099914551;12600
4812;91.24898910522461;12600
4813;88.87195587158203;12600
4814;88.96899223327637;12600
4815;35.3701114654541;12600
4816;89.25986289978027;12600
4817;117.08307266235352;12600
4818;81.78377151489258;12600
4819;89.05482292175293;12600
4820;86.69066429138184;12600
4821;97.23329544067383;12600
4822;31.46815299987793;12600
4823;98.1900691986084;12600
4824;88.23204040527344;12600
4825;98.67024421691895;12600
4826;96.28701210021973;12600
4827;94.57802772521973;12600
4828;33.96320343017578;12600
4829;140.26594161987305;12600
4830;120.35608291625977;12600
4831;33.557891845703125;12600
4832;80.32703399658203;12600
4833;99.14398193359375;12600
4834;86.79389953613281;12600
4835;36.05771064758301;12600
4836;76.11298561096191;12600
4837;96.04096412658691;12600
4838;89.86806869506836;12600
4839;36.79990768432617;12600
4840;93.97387504577637;12600
4841;114.55106735229492;12600
4842;62.72006034851074;12600
4843;93.56522560119629;12600
4844;96.59099578857422;12600
4845;32.39297866821289;12600
4846;96.87495231628418;12600
4847;125.6110668182373;12600
4848;181.16211891174316;12600
4849;157.3328971862793;12600
4850;254.84585762023926;12600
4851;115.87405204772949;12600
4852;145.71332931518555;12600
4853;125.24700164794922;12600
4854;128.87215614318848;12600
4855;180.93585968017578;12600
4856;271.94976806640625;12600
4857;124.26424026489258;12600
4858;134.82904434204102;12600
4859;125.57196617126465;12600
4860;32.289981842041016;12600
4861;71.96807861328125;12600
4862;29.644012451171875;12600
4863;94.66981887817383;12600
4864;104.85601425170898;12600
4865;74.63693618774414;12600
4866;120.04423141479492;12600
4867;110.94808578491211;12600
4868;83.75883102416992;12600
4869;100.85582733154297;12600
4870;89.2791748046875;12600
4871;89.5390510559082;12600
4872;99.80297088623047;12600
4873;100.23188591003418;12600
4874;108.37602615356445;12600
4875;99.98202323913574;12600
4876;109.99512672424316;12600
4877;79.17189598083496;12600
4878;35.36272048950195;12600
4879;90.19589424133301;12600
4880;93.33133697509766;12600
4881;89.24984931945801;12600
4882;26.916027069091797;12600
4883;90.4839038848877;12600
4884;93.82224082946777;12600
4885;92.6661491394043;12600
4886;90.37899971008301;12600
4887;32.06300735473633;12600
4888;87.14103698730469;12600
4889;98.88100624084473;12600
4890;83.53114128112793;12600
4891;94.09523010253906;12600
4892;112.22696304321289;12600
4893;98.35004806518555;12600
4894;89.08390998840332;12600
4895;104.40993309020996;12600
4896;39.62993621826172;12600
4897;102.10609436035156;12600
4898;88.9577865600586;12600
4899;81.92801475524902;12600
4900;108.11495780944824;12600
4901;78.20916175842285;12600
4902;96.221923828125;12600
4903;33.10418128967285;12600
4904;87.62311935424805;12600
4905;95.8259105682373;12600
4906;86.26103401184082;12600
4907;27.277708053588867;12600
4908;98.6790657043457;12600
4909;90.9571647644043;12600
4910;88.08398246765137;12600
4911;104.16579246520996;12600
4912;264.3299102783203;12600
4913;143.8751220703125;12600
4914;137.7108097076416;12600
4915;67.39592552185059;12600
4916;27.80890464782715;12600
4917;70.63126564025879;12600
4918;95.79205513000488;12600
4919;92.37813949584961;12600
4920;89.74695205688477;12600
4921;77.45814323425293;12600
4922;88.55891227722168;12600
4923;67.44790077209473;12600
4924;100.67296028137207;12600
4925;86.96770668029785;12600
4926;93.76692771911621;12600
4927;86.57407760620117;12600
4928;32.33194351196289;12600
4929;90.96288681030273;12600
4930;89.3392562866211;12600
4931;103.87706756591797;12600
4932;95.60704231262207;12600
4933;125.69189071655273;12600
4934;66.73479080200195;12600
4935;95.27111053466797;12600
4936;98.56915473937988;12600
4937;38.95282745361328;12600
4938;89.62202072143555;12600
4939;91.60494804382324;12600
4940;83.13989639282227;12600
4941;26.040077209472656;12600
4942;88.8068675994873;12600
4943;88.83881568908691;12600
4944;103.82986068725586;12600
4945;96.93717956542969;12600
4946;90.38400650024414;12600
4947;42.987823486328125;12600
4948;108.76989364624023;12600
4949;76.12013816833496;12600
4950;96.1601734161377;12600
4951;84.45310592651367;12600
4952;92.70811080932617;12600
4953;29.006242752075195;12600
4954;114.12572860717773;12600
4955;89.06698226928711;12600
4956;91.94087982177734;12600
4957;132.22193717956543;12600
4958;73.3041763305664;12600
4959;78.47809791564941;12600
4960;34.40380096435547;12600
4961;85.1442813873291;12600
4962;94.22469139099121;12600
4963;83.12392234802246;12600
4964;103.07717323303223;12600
4965;92.11015701293945;12600
4966;41.29910469055176;12600
4967;92.7419662475586;12600
4968;308.0289363861084;12600
4969;148.53882789611816;12600
4970;168.04099082946777;12600
4971;141.1740779876709;12600
4972;40.08293151855469;12600
4973;82.71098136901855;12600
4974;95.03507614135742;12600
4975;88.47713470458984;12600
4976;48.90608787536621;12600
4977;110.72731018066406;12600
4978;55.882930755615234;12600
4979;102.8890609741211;12600
4980;83.62007141113281;12600
4981;30.57098388671875;12600
4982;84.05113220214844;12600
4983;108.73198509216309;12600
4984;84.00321006774902;12600
4985;82.42201805114746;12600
4986;100.45599937438965;12600
4987;43.09201240539551;12600
4988;92.21506118774414;12600
4989;119.44127082824707;12600
4990;72.06487655639648;12600
4991;103.14011573791504;12600
4992;88.09804916381836;12600
4993;94.97809410095215;12600
4994;90.12293815612793;12600
4995;26.02982521057129;12600
4996;114.81523513793945;12600
4997;87.78190612792969;12600
4998;91.87793731689453;12600
4999;99.46012496948242;12600
5000;88.96923065185547;12600
5001;134.61899757385254;12600
5002;68.83907318115234;12600
5003;96.56500816345215;12600
5004;93.52612495422363;12600
5005;36.67020797729492;12600
5006;84.36465263366699;12600
5007;120.30386924743652;12600
5008;151.9601345062256;12600
5009;35.73203086853027;12600
5010;92.27490425109863;12600
5011;164.87622261047363;12600
5012;71.90513610839844;12600
5013;72.79419898986816;12600
5014;79.5278549194336;12600
5015;83.9381217956543;12600
5016;41.74995422363281;12600
5017;97.29909896850586;12600
5018;88.82403373718262;12600
5019;102.3857593536377;12600
5020;73.77815246582031;12600
5021;96.13895416259766;12600
5022;253.21173667907715;12600
5023;158.30492973327637;12600
5024;146.53682708740234;12600
5025;146.043062210083;12600
5026;56.127071380615234;12600
5027;65.90104103088379;12600
5028;88.35792541503906;12600
5029;88.5610580444336;12600
5030;125.81300735473633;12600
5031;69.92363929748535;12600
5032;43.725013732910156;12600
5033;83.57405662536621;12600
5034;89.1120433807373;12600
5035;87.69106864929199;12600
5036;96.36092185974121;12600
5037;26.99875831604004;12600
5038;101.75299644470215;12600
5039;85.09492874145508;12600
5040;19.608020782470703;12600
5041;93.9640998840332;12600
5042;93.78719329833984;12600
5043;134.138822555542;12600
5044;73.12989234924316;12600
5045;74.3710994720459;12600
5046;100.07405281066895;12600
5047;26.083946228027344;12600
5048;97.84197807312012;12600
5049;83.28795433044434;12600
5050;90.42620658874512;12600
5051;23.85115623474121;12600
5052;101.50003433227539;12600
5053;82.1540355682373;12600
5054;30.241966247558594;12600
5055;94.76304054260254;12600
5056;96.61197662353516;12600
5057;74.81217384338379;12600
5058;35.29071807861328;12600
5059;106.719970703125;12600
5060;93.99795532226562;12600
5061;99.5171070098877;12600
5062;75.25515556335449;12600
5063;88.23609352111816;12600
5064;92.96011924743652;12600
5065;31.644105911254883;12600
5066;82.19480514526367;12600
5067;89.32709693908691;12600
5068;40.740251541137695;12600
5069;164.86096382141113;12600
5070;49.04985427856445;12600
5071;74.14603233337402;12600
5072;111.86575889587402;12600
5073;85.94202995300293;12600
5074;95.79277038574219;12600
5075;99.29013252258301;12600
5076;91.90130233764648;12600
5077;86.90524101257324;12600
5078;99.04813766479492;12600
5079;222.69105911254883;12600
5080;128.1890869140625;12600
5081;138.23914527893066;12600
5082;111.33432388305664;12600
5083;30.321359634399414;12600
5084;88.0441665649414;12600
5085;87.10217475891113;12600
5086;26.309967041015625;12600
5087;99.45511817932129;12600
5088;94.79808807373047;12600
5089;109.47704315185547;12600
5090;69.10109519958496;12600
5091;36.41700744628906;12600
5092;85.03508567810059;12600
5093;94.93398666381836;12600
5094;109.79986190795898;12600
5095;95.94607353210449;12600
